unit,cycle,rul,label,reconstruction_error,predicted_label,rul_range
43.0,45.0,125.0,0,0.05675167,0,120+
14.0,45.0,125.0,0,0.047446024,0,120+
79.0,45.0,125.0,0,0.050154082,0,120+
51.0,36.0,125.0,0,0.044932898,0,120+
47.0,35.0,125.0,0,0.05651008,0,120+
88.0,49.0,125.0,0,0.046945013,0,120+
4.0,52.0,125.0,0,0.050602198,0,120+
69.0,227.0,125.0,0,0.04720795,0,120+
100.0,30.0,125.0,0,0.048379492,0,120+
9.0,47.0,125.0,0,0.050915256,0,120+
55.0,60.0,125.0,0,0.047199108,0,120+
14.0,41.0,125.0,0,0.047905657,0,120+
92.0,193.0,125.0,0,0.047166415,0,120+
6.0,67.0,121.0,0,0.043786164,0,120+
96.0,46.0,125.0,0,0.04360867,0,120+
17.0,148.0,125.0,0,0.049991474,0,120+
64.0,75.0,125.0,0,0.0466425,0,120+
17.0,156.0,120.0,0,0.04850941,0,90-120
7.0,121.0,125.0,0,0.04870774,0,120+
42.0,38.0,125.0,0,0.050235156,0,120+
88.0,33.0,125.0,0,0.046467487,0,120+
86.0,65.0,125.0,0,0.04614303,0,120+
26.0,50.0,125.0,0,0.049539752,0,120+
38.0,47.0,125.0,0,0.04530235,0,120+
85.0,53.0,125.0,0,0.045699626,0,120+
35.0,60.0,121.0,0,0.04878443,0,120+
2.0,155.0,125.0,0,0.05483571,0,120+
69.0,141.0,125.0,0,0.047195334,0,120+
99.0,54.0,125.0,0,0.04894367,0,120+
89.0,68.0,125.0,0,0.044921942,0,120+
94.0,105.0,125.0,0,0.04688911,0,120+
92.0,150.0,125.0,0,0.047054615,0,120+
96.0,69.0,125.0,0,0.049358167,0,120+
100.0,77.0,123.0,0,0.04901143,0,120+
20.0,103.0,125.0,0,0.046414245,0,120+
2.0,88.0,125.0,0,0.059465237,1,120+
69.0,32.0,125.0,0,0.046577454,0,120+
61.0,36.0,125.0,0,0.05797733,1,120+
59.0,84.0,125.0,0,0.0560249,0,120+
88.0,85.0,125.0,0,0.04742143,0,120+
43.0,56.0,125.0,0,0.0527127,0,120+
15.0,37.0,125.0,0,0.058792878,1,120+
47.0,64.0,125.0,0,0.050312098,0,120+
2.0,164.0,123.0,0,0.048007593,0,120+
92.0,151.0,125.0,0,0.047120888,0,120+
51.0,35.0,125.0,0,0.046338204,0,120+
20.0,71.0,125.0,0,0.045286532,0,120+
72.0,55.0,125.0,0,0.043228786,0,120+
72.0,63.0,125.0,0,0.044883296,0,120+
64.0,31.0,125.0,0,0.048698634,0,120+
92.0,112.0,125.0,0,0.047626022,0,120+
2.0,144.0,125.0,0,0.052513387,0,120+
16.0,65.0,125.0,0,0.04815368,0,120+
9.0,39.0,125.0,0,0.04824246,0,120+
38.0,32.0,125.0,0,0.049569,0,120+
59.0,91.0,125.0,0,0.05527954,0,120+
78.0,39.0,125.0,0,0.05870141,1,120+
31.0,106.0,125.0,0,0.050684094,0,120+
95.0,71.0,125.0,0,0.05942827,1,120+
2.0,67.0,125.0,0,0.051408008,0,120+
46.0,48.0,125.0,0,0.05108914,0,120+
34.0,62.0,125.0,0,0.04863774,0,120+
66.0,31.0,125.0,0,0.048509505,0,120+
44.0,52.0,125.0,0,0.049089402,0,120+
47.0,38.0,125.0,0,0.054498304,0,120+
30.0,60.0,125.0,0,0.05296046,0,120+
10.0,68.0,125.0,0,0.059255313,1,120+
75.0,38.0,125.0,0,0.046725113,0,120+
40.0,40.0,125.0,0,0.046119045,0,120+
31.0,69.0,125.0,0,0.06013694,1,120+
67.0,31.0,125.0,0,0.049978346,0,120+
40.0,49.0,125.0,0,0.046192966,0,120+
54.0,89.0,125.0,0,0.053590775,0,120+
83.0,111.0,125.0,0,0.05605869,0,120+
28.0,42.0,123.0,0,0.05259216,0,120+
92.0,195.0,125.0,0,0.04790659,0,120+
47.0,46.0,125.0,0,0.05083104,0,120+
50.0,34.0,125.0,0,0.045790177,0,120+
23.0,45.0,123.0,0,0.049302444,0,120+
96.0,158.0,125.0,0,0.04965456,0,120+
35.0,43.0,125.0,0,0.046102915,0,120+
6.0,32.0,125.0,0,0.04671369,0,120+
52.0,76.0,125.0,0,0.045244794,0,120+
95.0,148.0,125.0,0,0.046450105,0,120+
18.0,66.0,125.0,0,0.04814981,0,120+
56.0,121.0,125.0,0,0.047445316,0,120+
95.0,58.0,125.0,0,0.05822547,1,120+
84.0,36.0,125.0,0,0.045702856,0,120+
46.0,59.0,125.0,0,0.0466583,0,120+
62.0,51.0,125.0,0,0.045195255,0,120+
78.0,103.0,125.0,0,0.05458993,0,120+
87.0,39.0,125.0,0,0.047476605,0,120+
94.0,110.0,125.0,0,0.04831002,0,120+
81.0,68.0,125.0,0,0.047882084,0,120+
26.0,53.0,125.0,0,0.049148083,0,120+
79.0,49.0,125.0,0,0.04988641,0,120+
69.0,126.0,125.0,0,0.04994163,0,120+
1.0,44.0,125.0,0,0.044879686,0,120+
81.0,70.0,125.0,0,0.048133463,0,120+
96.0,127.0,125.0,0,0.04527671,0,120+
100.0,40.0,125.0,0,0.044537146,0,120+
3.0,48.0,125.0,0,0.04785225,0,120+
69.0,226.0,125.0,0,0.04657586,0,120+
67.0,172.0,125.0,0,0.04817506,0,120+
68.0,31.0,125.0,0,0.04634863,0,120+
83.0,41.0,125.0,0,0.058597364,1,120+
92.0,86.0,125.0,0,0.047812305,0,120+
4.0,40.0,125.0,0,0.04641897,0,120+
81.0,37.0,125.0,0,0.04744596,0,120+
31.0,111.0,123.0,0,0.052446146,0,120+
96.0,150.0,125.0,0,0.05050559,0,120+
63.0,45.0,125.0,0,0.049915146,0,120+
79.0,78.0,121.0,0,0.05028254,0,120+
96.0,190.0,125.0,0,0.04926275,0,120+
31.0,91.0,125.0,0,0.05034236,0,120+
2.0,154.0,125.0,0,0.055169053,0,120+
5.0,98.0,125.0,0,0.053632762,0,120+
2.0,52.0,125.0,0,0.048203718,0,120+
69.0,33.0,125.0,0,0.046825163,0,120+
47.0,73.0,125.0,0,0.05340181,0,120+
82.0,37.0,125.0,0,0.05417667,0,120+
2.0,66.0,125.0,0,0.05091891,0,120+
67.0,134.0,125.0,0,0.0427878,0,120+
82.0,92.0,122.0,0,0.05057564,0,120+
84.0,104.0,125.0,0,0.045858406,0,120+
53.0,75.0,120.0,0,0.05135211,0,90-120
99.0,65.0,120.0,0,0.049236014,0,90-120
17.0,61.0,125.0,0,0.04792273,0,120+
53.0,67.0,125.0,0,0.0517989,0,120+
92.0,31.0,125.0,0,0.048608698,0,120+
22.0,38.0,125.0,0,0.044454753,0,120+
50.0,78.0,120.0,0,0.049565494,0,90-120
38.0,43.0,125.0,0,0.046622816,0,120+
25.0,94.0,125.0,0,0.048570137,0,120+
49.0,77.0,125.0,0,0.045264106,0,120+
96.0,70.0,125.0,0,0.049785458,0,120+
64.0,60.0,125.0,0,0.045518998,0,120+
95.0,112.0,125.0,0,0.05277198,0,120+
36.0,34.0,124.0,0,0.046225995,0,120+
67.0,101.0,125.0,0,0.04871941,0,120+
52.0,84.0,125.0,0,0.046800114,0,120+
67.0,185.0,125.0,0,0.04769944,0,120+
52.0,59.0,125.0,0,0.04370037,0,120+
84.0,113.0,125.0,0,0.04536569,0,120+
47.0,39.0,125.0,0,0.054490793,0,120+
42.0,52.0,125.0,0,0.05162997,0,120+
69.0,106.0,125.0,0,0.04619625,0,120+
72.0,49.0,125.0,0,0.04249742,0,120+
64.0,108.0,125.0,0,0.045206197,0,120+
3.0,30.0,125.0,0,0.046369832,0,120+
64.0,119.0,125.0,0,0.04668034,0,120+
54.0,134.0,123.0,0,0.047664843,0,120+
63.0,30.0,125.0,0,0.04758303,0,120+
82.0,47.0,125.0,0,0.055034567,0,120+
59.0,106.0,125.0,0,0.053534918,0,120+
64.0,63.0,125.0,0,0.04660978,0,120+
67.0,190.0,123.0,0,0.04853866,0,120+
25.0,74.0,125.0,0,0.047345523,0,120+
95.0,156.0,125.0,0,0.048351403,0,120+
69.0,102.0,125.0,0,0.045635115,0,120+
17.0,87.0,125.0,0,0.042681225,0,120+
69.0,161.0,125.0,0,0.047738098,0,120+
85.0,41.0,125.0,0,0.044428598,0,120+
20.0,113.0,121.0,0,0.04605161,0,120+
1.0,53.0,125.0,0,0.04500409,0,120+
17.0,153.0,123.0,0,0.048896566,0,120+
86.0,142.0,125.0,0,0.044088736,0,120+
41.0,60.0,125.0,0,0.05084083,0,120+
9.0,53.0,125.0,0,0.053196784,0,120+
5.0,38.0,125.0,0,0.061347283,1,120+
46.0,70.0,125.0,0,0.048079286,0,120+
96.0,94.0,125.0,0,0.050629728,0,120+
11.0,39.0,125.0,0,0.060661927,1,120+
92.0,98.0,125.0,0,0.047793582,0,120+
54.0,97.0,125.0,0,0.05126811,0,120+
69.0,222.0,125.0,0,0.046983764,0,120+
69.0,156.0,125.0,0,0.046689954,0,120+
73.0,79.0,125.0,0,0.047244456,0,120+
83.0,80.0,125.0,0,0.051583722,0,120+
82.0,51.0,125.0,0,0.05235653,0,120+
14.0,58.0,122.0,0,0.047608033,0,120+
32.0,69.0,122.0,0,0.044729237,0,120+
80.0,63.0,122.0,0,0.04650948,0,120+
69.0,144.0,125.0,0,0.04771143,0,120+
25.0,107.0,123.0,0,0.045537077,0,120+
55.0,65.0,125.0,0,0.0486296,0,120+
12.0,40.0,125.0,0,0.04766534,0,120+
22.0,77.0,125.0,0,0.04864932,0,120+
10.0,79.0,125.0,0,0.05391405,0,120+
97.0,50.0,125.0,0,0.048520487,0,120+
81.0,44.0,125.0,0,0.04690124,0,120+
84.0,47.0,125.0,0,0.044226024,0,120+
67.0,83.0,125.0,0,0.047888022,0,120+
51.0,71.0,125.0,0,0.06001253,1,120+
93.0,32.0,123.0,0,0.050627373,0,120+
1.0,45.0,125.0,0,0.045282442,0,120+
5.0,125.0,125.0,0,0.05143619,0,120+
41.0,33.0,125.0,0,0.05378674,0,120+
5.0,104.0,125.0,0,0.053857096,0,120+
44.0,63.0,125.0,0,0.051199283,0,120+
92.0,50.0,125.0,0,0.04805988,0,120+
95.0,109.0,125.0,0,0.054467358,0,120+
13.0,36.0,125.0,0,0.043017812,0,120+
84.0,123.0,125.0,0,0.04769042,0,120+
73.0,55.0,125.0,0,0.044978797,0,120+
25.0,46.0,125.0,0,0.0495573,0,120+
53.0,42.0,125.0,0,0.044747934,0,120+
69.0,197.0,125.0,0,0.047239088,0,120+
71.0,77.0,125.0,0,0.042269967,0,120+
67.0,145.0,125.0,0,0.044855516,0,120+
96.0,34.0,125.0,0,0.045367256,0,120+
69.0,216.0,125.0,0,0.0470635,0,120+
55.0,71.0,122.0,0,0.048491407,0,120+
68.0,79.0,120.0,0,0.04656891,0,90-120
81.0,35.0,125.0,0,0.048524793,0,120+
64.0,145.0,125.0,0,0.0466177,0,120+
95.0,160.0,123.0,0,0.0478563,0,120+
30.0,41.0,125.0,0,0.058445692,1,120+
75.0,65.0,125.0,0,0.046664108,0,120+
85.0,37.0,125.0,0,0.047388393,0,120+
11.0,38.0,125.0,0,0.0607975,1,120+
56.0,103.0,125.0,0,0.04341179,0,120+
1.0,38.0,125.0,0,0.0474956,0,120+
68.0,78.0,121.0,0,0.046283334,0,120+
30.0,44.0,125.0,0,0.053698026,0,120+
47.0,94.0,120.0,0,0.054950614,0,90-120
30.0,63.0,125.0,0,0.05528729,0,120+
96.0,36.0,125.0,0,0.045368657,0,120+
4.0,49.0,125.0,0,0.05060124,0,120+
26.0,64.0,125.0,0,0.049449123,0,120+
63.0,33.0,125.0,0,0.04779836,0,120+
7.0,85.0,125.0,0,0.053192005,0,120+
20.0,110.0,124.0,0,0.047208913,0,120+
1.0,63.0,125.0,0,0.045658607,0,120+
59.0,36.0,125.0,0,0.054528352,0,120+
41.0,34.0,125.0,0,0.053354833,0,120+
40.0,39.0,125.0,0,0.04586909,0,120+
81.0,62.0,125.0,0,0.049069516,0,120+
69.0,185.0,125.0,0,0.04849216,0,120+
67.0,176.0,125.0,0,0.048564326,0,120+
53.0,31.0,125.0,0,0.04434834,0,120+
54.0,30.0,125.0,0,0.051587705,0,120+
71.0,81.0,125.0,0,0.04264416,0,120+
83.0,119.0,125.0,0,0.05525898,0,120+
30.0,65.0,125.0,0,0.05464273,0,120+
71.0,45.0,125.0,0,0.04617909,0,120+
16.0,76.0,125.0,0,0.04923022,0,120+
26.0,63.0,125.0,0,0.050510462,0,120+
37.0,32.0,125.0,0,0.04628095,0,120+
69.0,56.0,125.0,0,0.048791714,0,120+
11.0,60.0,125.0,0,0.05172673,0,120+
97.0,82.0,120.0,0,0.046924163,0,90-120
92.0,209.0,125.0,0,0.04850609,0,120+
81.0,47.0,125.0,0,0.047173243,0,120+
50.0,36.0,125.0,0,0.046372436,0,120+
84.0,37.0,125.0,0,0.045346867,0,120+
48.0,43.0,125.0,0,0.060036436,1,120+
6.0,60.0,125.0,0,0.044111416,0,120+
62.0,53.0,125.0,0,0.04514635,0,120+
69.0,172.0,125.0,0,0.05065335,0,120+
11.0,96.0,125.0,0,0.045577895,0,120+
79.0,60.0,125.0,0,0.048852444,0,120+
84.0,31.0,125.0,0,0.044943657,0,120+
67.0,110.0,125.0,0,0.047374606,0,120+
7.0,46.0,125.0,0,0.05016954,0,120+
22.0,31.0,125.0,0,0.046887204,0,120+
73.0,43.0,125.0,0,0.04581957,0,120+
69.0,93.0,125.0,0,0.04579495,0,120+
78.0,100.0,125.0,0,0.057844773,1,120+
35.0,31.0,125.0,0,0.04563002,0,120+
41.0,78.0,125.0,0,0.046683248,0,120+
31.0,97.0,125.0,0,0.048690196,0,120+
80.0,37.0,125.0,0,0.049640834,0,120+
71.0,52.0,125.0,0,0.044954594,0,120+
7.0,126.0,125.0,0,0.049799025,0,120+
69.0,64.0,125.0,0,0.04946751,0,120+
88.0,92.0,121.0,0,0.046439514,0,120+
30.0,61.0,125.0,0,0.05262772,0,120+
78.0,57.0,125.0,0,0.061546408,1,120+
92.0,132.0,125.0,0,0.048676554,0,120+
67.0,68.0,125.0,0,0.049995754,0,120+
61.0,34.0,125.0,0,0.05719961,0,120+
54.0,88.0,125.0,0,0.052830208,0,120+
92.0,51.0,125.0,0,0.04774198,0,120+
95.0,121.0,125.0,0,0.052656,0,120+
64.0,96.0,125.0,0,0.04283437,0,120+
76.0,45.0,125.0,0,0.04484623,0,120+
48.0,68.0,125.0,0,0.05458505,0,120+
75.0,109.0,120.0,0,0.047083773,0,90-120
72.0,86.0,125.0,0,0.049447335,0,120+
83.0,170.0,123.0,0,0.050435178,0,120+
31.0,50.0,125.0,0,0.061772183,1,120+
94.0,49.0,125.0,0,0.04619664,0,120+
94.0,119.0,125.0,0,0.047772244,0,120+
9.0,62.0,125.0,0,0.05225565,0,120+
73.0,59.0,125.0,0,0.046632666,0,120+
88.0,64.0,125.0,0,0.047348604,0,120+
4.0,59.0,125.0,0,0.050658707,0,120+
16.0,80.0,125.0,0,0.049006596,0,120+
48.0,82.0,125.0,0,0.051172026,0,120+
21.0,39.0,125.0,0,0.046083573,0,120+
5.0,76.0,125.0,0,0.060647286,1,120+
53.0,58.0,125.0,0,0.052722543,0,120+
64.0,156.0,125.0,0,0.047717456,0,120+
78.0,111.0,120.0,0,0.052574653,0,90-120
84.0,108.0,125.0,0,0.04630427,0,120+
53.0,60.0,125.0,0,0.05256273,0,120+
97.0,52.0,125.0,0,0.048085906,0,120+
12.0,39.0,125.0,0,0.047387518,0,120+
2.0,71.0,125.0,0,0.053064086,0,120+
18.0,57.0,125.0,0,0.047508437,0,120+
41.0,67.0,125.0,0,0.047435466,0,120+
17.0,41.0,125.0,0,0.055585537,0,120+
81.0,55.0,125.0,0,0.04901553,0,120+
16.0,46.0,125.0,0,0.046197362,0,120+
22.0,49.0,125.0,0,0.041379128,0,120+
18.0,72.0,123.0,0,0.045391437,0,120+
5.0,112.0,125.0,0,0.053069323,0,120+
56.0,67.0,125.0,0,0.049307402,0,120+
86.0,81.0,125.0,0,0.046081554,0,120+
31.0,47.0,125.0,0,0.05997027,1,120+
15.0,39.0,125.0,0,0.05637592,0,120+
20.0,102.0,125.0,0,0.04760294,0,120+
73.0,70.0,125.0,0,0.045673557,0,120+
71.0,86.0,122.0,0,0.04369669,0,120+
82.0,73.0,125.0,0,0.049987502,0,120+
7.0,30.0,125.0,0,0.04916949,0,120+
4.0,66.0,123.0,0,0.051252965,0,120+
94.0,122.0,125.0,0,0.04790367,0,120+
54.0,106.0,125.0,0,0.05054986,0,120+
38.0,62.0,125.0,0,0.046300534,0,120+
33.0,31.0,125.0,0,0.067437366,1,120+
48.0,58.0,125.0,0,0.056641925,0,120+
6.0,30.0,125.0,0,0.04722734,0,120+
83.0,124.0,125.0,0,0.051158566,0,120+
26.0,55.0,125.0,0,0.049380343,0,120+
25.0,47.0,125.0,0,0.049728792,0,120+
56.0,95.0,125.0,0,0.04522471,0,120+
46.0,31.0,125.0,0,0.054934625,0,120+
94.0,93.0,125.0,0,0.04695054,0,120+
83.0,90.0,125.0,0,0.050054997,0,120+
100.0,37.0,125.0,0,0.04345005,0,120+
49.0,52.0,125.0,0,0.04543761,0,120+
95.0,52.0,125.0,0,0.05712425,0,120+
44.0,72.0,120.0,0,0.053050596,0,90-120
40.0,50.0,125.0,0,0.04558402,0,120+
56.0,138.0,125.0,0,0.050239995,0,120+
86.0,138.0,125.0,0,0.04305654,0,120+
48.0,36.0,125.0,0,0.055734273,0,120+
26.0,76.0,123.0,0,0.04868268,0,120+
5.0,94.0,125.0,0,0.05754804,0,120+
96.0,95.0,125.0,0,0.050669014,0,120+
83.0,160.0,125.0,0,0.048605476,0,120+
67.0,150.0,125.0,0,0.046249498,0,120+
92.0,54.0,125.0,0,0.049492452,0,120+
73.0,91.0,122.0,0,0.04723711,0,120+
51.0,51.0,125.0,0,0.052960876,0,120+
2.0,136.0,125.0,0,0.052837335,0,120+
83.0,132.0,125.0,0,0.048596382,0,120+
100.0,68.0,125.0,0,0.050352693,0,120+
5.0,69.0,125.0,0,0.05903199,1,120+
79.0,73.0,125.0,0,0.049667332,0,120+
36.0,32.0,125.0,0,0.04580457,0,120+
92.0,69.0,125.0,0,0.049000427,0,120+
5.0,75.0,125.0,0,0.06067173,1,120+
84.0,83.0,125.0,0,0.045692284,0,120+
89.0,80.0,125.0,0,0.050116275,0,120+
67.0,70.0,125.0,0,0.050209276,0,120+
49.0,40.0,125.0,0,0.0474596,0,120+
20.0,95.0,125.0,0,0.04781072,0,120+
83.0,52.0,125.0,0,0.052334026,0,120+
41.0,92.0,124.0,0,0.0525796,0,120+
86.0,87.0,125.0,0,0.045942195,0,120+
56.0,147.0,125.0,0,0.046892237,0,120+
59.0,48.0,125.0,0,0.058702853,1,120+
48.0,48.0,125.0,0,0.058496915,1,120+
89.0,63.0,125.0,0,0.04525175,0,120+
17.0,134.0,125.0,0,0.051475946,0,120+
32.0,58.0,125.0,0,0.043132547,0,120+
86.0,101.0,125.0,0,0.046123724,0,120+
92.0,157.0,125.0,0,0.046011414,0,120+
21.0,73.0,122.0,0,0.048903316,0,120+
54.0,96.0,125.0,0,0.051348127,0,120+
12.0,44.0,125.0,0,0.04692588,0,120+
25.0,69.0,125.0,0,0.047886502,0,120+
69.0,218.0,125.0,0,0.047478445,0,120+
69.0,35.0,125.0,0,0.046906196,0,120+
81.0,85.0,125.0,0,0.048994135,0,120+
92.0,135.0,125.0,0,0.04843844,0,120+
94.0,132.0,125.0,0,0.046124,0,120+
88.0,55.0,125.0,0,0.047417544,0,120+
72.0,52.0,125.0,0,0.04322596,0,120+
50.0,33.0,125.0,0,0.045386996,0,120+
7.0,59.0,125.0,0,0.05371507,0,120+
9.0,43.0,125.0,0,0.049973745,0,120+
49.0,75.0,125.0,0,0.045671176,0,120+
49.0,43.0,125.0,0,0.04607701,0,120+
67.0,121.0,125.0,0,0.042624403,0,120+
6.0,40.0,125.0,0,0.045336783,0,120+
87.0,58.0,120.0,0,0.04716164,0,90-120
71.0,30.0,125.0,0,0.047917202,0,120+
22.0,64.0,125.0,0,0.04513328,0,120+
7.0,42.0,125.0,0,0.050703626,0,120+
60.0,37.0,125.0,0,0.04702001,0,120+
72.0,48.0,125.0,0,0.043595124,0,120+
17.0,86.0,125.0,0,0.042070262,0,120+
72.0,31.0,125.0,0,0.047270488,0,120+
59.0,68.0,125.0,0,0.04872632,0,120+
54.0,124.0,125.0,0,0.04769032,0,120+
34.0,74.0,121.0,0,0.04880323,0,120+
31.0,56.0,125.0,0,0.061698634,1,120+
42.0,39.0,125.0,0,0.050209038,0,120+
49.0,67.0,125.0,0,0.04250333,0,120+
2.0,111.0,125.0,0,0.055486713,0,120+
2.0,89.0,125.0,0,0.059601523,1,120+
71.0,83.0,125.0,0,0.042656038,0,120+
44.0,62.0,125.0,0,0.05059378,0,120+
17.0,105.0,125.0,0,0.04741507,0,120+
25.0,68.0,125.0,0,0.048634488,0,120+
15.0,38.0,125.0,0,0.0591037,1,120+
2.0,31.0,125.0,0,0.053661328,0,120+
12.0,48.0,122.0,0,0.0457588,0,120+
44.0,60.0,125.0,0,0.05100572,0,120+
13.0,35.0,125.0,0,0.04258561,0,120+
89.0,40.0,125.0,0,0.04491677,0,120+
5.0,58.0,125.0,0,0.057950262,1,120+
2.0,122.0,125.0,0,0.047900096,0,120+
26.0,40.0,125.0,0,0.04729962,0,120+
56.0,90.0,125.0,0,0.046762984,0,120+
75.0,92.0,125.0,0,0.04693465,0,120+
22.0,57.0,125.0,0,0.042357348,0,120+
10.0,41.0,125.0,0,0.05681419,0,120+
5.0,130.0,125.0,0,0.05013133,0,120+
84.0,96.0,125.0,0,0.046558157,0,120+
86.0,80.0,125.0,0,0.04518453,0,120+
31.0,110.0,124.0,0,0.05232262,0,120+
61.0,35.0,125.0,0,0.05769522,0,120+
69.0,49.0,125.0,0,0.048509132,0,120+
67.0,175.0,125.0,0,0.048807215,0,120+
29.0,37.0,125.0,0,0.046143275,0,120+
46.0,74.0,125.0,0,0.049349185,0,120+
68.0,37.0,125.0,0,0.046769444,0,120+
73.0,84.0,125.0,0,0.046155762,0,120+
42.0,31.0,125.0,0,0.05210777,0,120+
16.0,62.0,125.0,0,0.047911398,0,120+
74.0,32.0,125.0,0,0.05336954,0,120+
16.0,48.0,125.0,0,0.046186693,0,120+
44.0,36.0,125.0,0,0.04819542,0,120+
46.0,71.0,125.0,0,0.047928147,0,120+
40.0,59.0,125.0,0,0.045628443,0,120+
84.0,33.0,125.0,0,0.04543653,0,120+
7.0,73.0,125.0,0,0.056054953,0,120+
25.0,43.0,125.0,0,0.0502949,0,120+
67.0,119.0,125.0,0,0.04283187,0,120+
79.0,30.0,125.0,0,0.052460887,0,120+
21.0,66.0,125.0,0,0.048467647,0,120+
87.0,42.0,125.0,0,0.04798722,0,120+
60.0,52.0,120.0,0,0.04733451,0,90-120
95.0,75.0,125.0,0,0.060198016,1,120+
40.0,68.0,120.0,0,0.046050806,0,90-120
95.0,117.0,125.0,0,0.05225543,0,120+
6.0,39.0,125.0,0,0.045677535,0,120+
56.0,127.0,125.0,0,0.04963689,0,120+
95.0,77.0,125.0,0,0.058569465,1,120+
82.0,41.0,125.0,0,0.05414004,0,120+
2.0,108.0,125.0,0,0.056591406,0,120+
55.0,68.0,125.0,0,0.04803042,0,120+
92.0,118.0,125.0,0,0.048153672,0,120+
7.0,38.0,125.0,0,0.04987044,0,120+
46.0,80.0,125.0,0,0.053205263,0,120+
47.0,61.0,125.0,0,0.049435396,0,120+
54.0,76.0,125.0,0,0.049879294,0,120+
12.0,41.0,125.0,0,0.04657776,0,120+
68.0,63.0,125.0,0,0.048068374,0,120+
86.0,56.0,125.0,0,0.046019483,0,120+
61.0,30.0,125.0,0,0.054957885,0,120+
4.0,67.0,122.0,0,0.051247105,0,120+
15.0,32.0,125.0,0,0.05835083,1,120+
96.0,186.0,125.0,0,0.049714662,0,120+
7.0,67.0,125.0,0,0.054283336,0,120+
64.0,99.0,125.0,0,0.04240906,0,120+
18.0,37.0,125.0,0,0.046378084,0,120+
80.0,58.0,125.0,0,0.047432706,0,120+
46.0,52.0,125.0,0,0.048018146,0,120+
69.0,165.0,125.0,0,0.049084634,0,120+
32.0,37.0,125.0,0,0.04840359,0,120+
11.0,80.0,125.0,0,0.044287976,0,120+
17.0,73.0,125.0,0,0.04715339,0,120+
25.0,52.0,125.0,0,0.052153453,0,120+
7.0,34.0,125.0,0,0.048044875,0,120+
11.0,65.0,125.0,0,0.04946507,0,120+
95.0,56.0,125.0,0,0.05740745,0,120+
10.0,33.0,125.0,0,0.054842137,0,120+
51.0,74.0,125.0,0,0.055076886,0,120+
34.0,33.0,125.0,0,0.050243165,0,120+
69.0,51.0,125.0,0,0.049009588,0,120+
30.0,33.0,125.0,0,0.057238895,0,120+
72.0,46.0,125.0,0,0.04291951,0,120+
22.0,68.0,125.0,0,0.045653563,0,120+
69.0,57.0,125.0,0,0.049754154,0,120+
64.0,102.0,125.0,0,0.04279323,0,120+
84.0,73.0,125.0,0,0.04368145,0,120+
78.0,31.0,125.0,0,0.062225614,1,120+
