unit,cycle,rul,label,reconstruction_error,predicted_label,rul_range
88.0,33.0,125.0,0,0.0044802814,0,120+
86.0,65.0,125.0,0,0.0039587785,0,120+
26.0,50.0,125.0,0,0.0045969943,0,120+
38.0,47.0,125.0,0,0.003958818,0,120+
85.0,53.0,125.0,0,0.0036303983,0,120+
35.0,60.0,121.0,0,0.004652067,0,120+
2.0,155.0,125.0,0,0.011676115,0,120+
69.0,141.0,125.0,0,0.0058949706,0,120+
99.0,54.0,125.0,0,0.0061785816,0,120+
89.0,68.0,125.0,0,0.004012258,0,120+
94.0,105.0,125.0,0,0.0040067937,0,120+
92.0,150.0,125.0,0,0.0041262,0,120+
96.0,69.0,125.0,0,0.006545263,0,120+
100.0,77.0,123.0,0,0.006089072,0,120+
20.0,103.0,125.0,0,0.0042056437,0,120+
2.0,88.0,125.0,0,0.013567681,1,120+
69.0,32.0,125.0,0,0.0041359016,0,120+
61.0,36.0,125.0,0,0.01213066,0,120+
59.0,84.0,125.0,0,0.012068791,0,120+
88.0,85.0,125.0,0,0.00428453,0,120+
43.0,56.0,125.0,0,0.008619044,0,120+
15.0,37.0,125.0,0,0.014499086,1,120+
47.0,64.0,125.0,0,0.00977056,0,120+
2.0,164.0,123.0,0,0.006215375,0,120+
92.0,151.0,125.0,0,0.004132165,0,120+
51.0,35.0,125.0,0,0.0041695875,0,120+
20.0,71.0,125.0,0,0.004174877,0,120+
72.0,55.0,125.0,0,0.0037179461,0,120+
72.0,63.0,125.0,0,0.005816244,0,120+
64.0,31.0,125.0,0,0.006478526,0,120+
92.0,112.0,125.0,0,0.006209329,0,120+
2.0,144.0,125.0,0,0.009942752,0,120+
16.0,65.0,125.0,0,0.0041682967,0,120+
9.0,39.0,125.0,0,0.006133049,0,120+
38.0,32.0,125.0,0,0.0045769117,0,120+
59.0,91.0,125.0,0,0.011814684,0,120+
78.0,39.0,125.0,0,0.014712084,1,120+
31.0,106.0,125.0,0,0.0098814275,0,120+
95.0,71.0,125.0,0,0.014716554,1,120+
2.0,67.0,125.0,0,0.009764252,0,120+
46.0,48.0,125.0,0,0.0098595135,0,120+
34.0,62.0,125.0,0,0.0063704713,0,120+
66.0,31.0,125.0,0,0.0044036494,0,120+
44.0,52.0,125.0,0,0.00625225,0,120+
47.0,38.0,125.0,0,0.01029302,0,120+
30.0,60.0,125.0,0,0.010415532,0,120+
10.0,68.0,125.0,0,0.013682465,1,120+
75.0,38.0,125.0,0,0.004120838,0,120+
40.0,40.0,125.0,0,0.004232006,0,120+
31.0,69.0,125.0,0,0.015017432,1,120+
67.0,31.0,125.0,0,0.004851889,0,120+
40.0,49.0,125.0,0,0.004152933,0,120+
54.0,89.0,125.0,0,0.008905118,0,120+
83.0,111.0,125.0,0,0.011967346,0,120+
28.0,42.0,123.0,0,0.006944058,0,120+
92.0,195.0,125.0,0,0.004556976,0,120+
47.0,46.0,125.0,0,0.008272711,0,120+
50.0,34.0,125.0,0,0.0037615628,0,120+
23.0,45.0,123.0,0,0.004535409,0,120+
96.0,158.0,125.0,0,0.004522549,0,120+
35.0,43.0,125.0,0,0.00413762,0,120+
6.0,32.0,125.0,0,0.0041410886,0,120+
52.0,76.0,125.0,0,0.0039545903,0,120+
95.0,148.0,125.0,0,0.0059069917,0,120+
18.0,66.0,125.0,0,0.006103788,0,120+
56.0,121.0,125.0,0,0.0042561777,0,120+
95.0,58.0,125.0,0,0.013367372,1,120+
84.0,36.0,125.0,0,0.0040164907,0,120+
46.0,59.0,125.0,0,0.005904901,0,120+
62.0,51.0,125.0,0,0.0040114224,0,120+
78.0,103.0,125.0,0,0.0106103765,0,120+
87.0,39.0,125.0,0,0.0043049497,0,120+
94.0,110.0,125.0,0,0.004089846,0,120+
81.0,68.0,125.0,0,0.004405634,0,120+
26.0,53.0,125.0,0,0.0045908066,0,120+
79.0,49.0,125.0,0,0.0064355996,0,120+
69.0,126.0,125.0,0,0.008049797,0,120+
1.0,44.0,125.0,0,0.0038759937,0,120+
81.0,70.0,125.0,0,0.0043850658,0,120+
96.0,127.0,125.0,0,0.0039987927,0,120+
100.0,40.0,125.0,0,0.0037763019,0,120+
3.0,48.0,125.0,0,0.006042645,0,120+
69.0,226.0,125.0,0,0.0043710433,0,120+
67.0,172.0,125.0,0,0.00449897,0,120+
68.0,31.0,125.0,0,0.0039228504,0,120+
83.0,41.0,125.0,0,0.013463063,1,120+
92.0,86.0,125.0,0,0.0041804276,0,120+
4.0,40.0,125.0,0,0.004196727,0,120+
81.0,37.0,125.0,0,0.0041779713,0,120+
31.0,111.0,123.0,0,0.010127076,0,120+
96.0,150.0,125.0,0,0.004712697,0,120+
63.0,45.0,125.0,0,0.0049038357,0,120+
79.0,78.0,121.0,0,0.0066110846,0,120+
96.0,190.0,125.0,0,0.0063922326,0,120+
31.0,91.0,125.0,0,0.008192521,0,120+
2.0,154.0,125.0,0,0.011741967,0,120+
5.0,98.0,125.0,0,0.010154814,0,120+
2.0,52.0,125.0,0,0.006216059,0,120+
69.0,33.0,125.0,0,0.004156148,0,120+
47.0,73.0,125.0,0,0.010309885,0,120+
82.0,37.0,125.0,0,0.010344842,0,120+
2.0,66.0,125.0,0,0.009682524,0,120+
67.0,134.0,125.0,0,0.0034348785,0,120+
82.0,92.0,122.0,0,0.008032817,0,120+
84.0,104.0,125.0,0,0.0039664656,0,120+
53.0,75.0,120.0,0,0.008246697,0,90-120
99.0,65.0,120.0,0,0.0064153867,0,90-120
17.0,61.0,125.0,0,0.007866438,0,120+
53.0,67.0,125.0,0,0.008658676,0,120+
92.0,31.0,125.0,0,0.004385631,0,120+
22.0,38.0,125.0,0,0.0035792675,0,120+
50.0,78.0,120.0,0,0.004506009,0,90-120
38.0,43.0,125.0,0,0.004061191,0,120+
25.0,94.0,125.0,0,0.0042132423,0,120+
49.0,77.0,125.0,0,0.0040632086,0,120+
96.0,70.0,125.0,0,0.006662171,0,120+
64.0,60.0,125.0,0,0.0038555965,0,120+
95.0,112.0,125.0,0,0.008657864,0,120+
36.0,34.0,124.0,0,0.0040965187,0,120+
67.0,101.0,125.0,0,0.0062869857,0,120+
52.0,84.0,125.0,0,0.0041891322,0,120+
67.0,185.0,125.0,0,0.004697263,0,120+
52.0,59.0,125.0,0,0.0036304516,0,120+
84.0,113.0,125.0,0,0.004051048,0,120+
47.0,39.0,125.0,0,0.010303929,0,120+
42.0,52.0,125.0,0,0.009736877,0,120+
69.0,106.0,125.0,0,0.005797318,0,120+
72.0,49.0,125.0,0,0.0037653365,0,120+
64.0,108.0,125.0,0,0.003936659,0,120+
3.0,30.0,125.0,0,0.003901114,0,120+
64.0,119.0,125.0,0,0.004193919,0,120+
54.0,134.0,123.0,0,0.00599672,0,120+
63.0,30.0,125.0,0,0.004346657,0,120+
82.0,47.0,125.0,0,0.0116446875,0,120+
59.0,106.0,125.0,0,0.011493119,0,120+
64.0,63.0,125.0,0,0.003936674,0,120+
67.0,190.0,123.0,0,0.0046465453,0,120+
25.0,74.0,125.0,0,0.0042647803,0,120+
95.0,156.0,125.0,0,0.006370089,0,120+
69.0,102.0,125.0,0,0.005823749,0,120+
17.0,87.0,125.0,0,0.0034942443,0,120+
69.0,161.0,125.0,0,0.0041676103,0,120+
85.0,41.0,125.0,0,0.0034541942,0,120+
20.0,113.0,121.0,0,0.0040207603,0,120+
1.0,53.0,125.0,0,0.0038873204,0,120+
17.0,153.0,123.0,0,0.0062649716,0,120+
86.0,142.0,125.0,0,0.0035647594,0,120+
41.0,60.0,125.0,0,0.008490137,0,120+
9.0,53.0,125.0,0,0.009978369,0,120+
5.0,38.0,125.0,0,0.015816543,1,120+
46.0,70.0,125.0,0,0.0044296496,0,120+
96.0,94.0,125.0,0,0.0067078527,0,120+
11.0,39.0,125.0,0,0.014124993,1,120+
92.0,98.0,125.0,0,0.006022526,0,120+
54.0,97.0,125.0,0,0.008375834,0,120+
69.0,222.0,125.0,0,0.0043566613,0,120+
69.0,156.0,125.0,0,0.004109414,0,120+
73.0,79.0,125.0,0,0.0042442232,0,120+
83.0,80.0,125.0,0,0.008296352,0,120+
82.0,51.0,125.0,0,0.010024507,0,120+
14.0,58.0,122.0,0,0.004317893,0,120+
32.0,69.0,122.0,0,0.0037976124,0,120+
80.0,63.0,122.0,0,0.0040856563,0,120+
69.0,144.0,125.0,0,0.0059476243,0,120+
25.0,107.0,123.0,0,0.00407319,0,120+
55.0,65.0,125.0,0,0.004300922,0,120+
12.0,40.0,125.0,0,0.0041901055,0,120+
22.0,77.0,125.0,0,0.0046781874,0,120+
10.0,79.0,125.0,0,0.011511234,0,120+
97.0,50.0,125.0,0,0.006055961,0,120+
81.0,44.0,125.0,0,0.004095815,0,120+
84.0,47.0,125.0,0,0.0040324302,0,120+
67.0,83.0,125.0,0,0.0041435924,0,120+
51.0,71.0,125.0,0,0.013754382,1,120+
93.0,32.0,123.0,0,0.006563033,0,120+
1.0,45.0,125.0,0,0.0039081187,0,120+
5.0,125.0,125.0,0,0.006788541,0,120+
41.0,33.0,125.0,0,0.0115136765,0,120+
5.0,104.0,125.0,0,0.010202369,0,120+
44.0,63.0,125.0,0,0.008280249,0,120+
92.0,50.0,125.0,0,0.0044174977,0,120+
95.0,109.0,125.0,0,0.01033852,0,120+
13.0,36.0,125.0,0,0.003760666,0,120+
84.0,123.0,125.0,0,0.0044440203,0,120+
73.0,55.0,125.0,0,0.004157425,0,120+
25.0,46.0,125.0,0,0.0046028066,0,120+
53.0,42.0,125.0,0,0.005561459,0,120+
69.0,197.0,125.0,0,0.0040554483,0,120+
71.0,77.0,125.0,0,0.0034893,0,120+
67.0,145.0,125.0,0,0.0037765212,0,120+
96.0,34.0,125.0,0,0.005738411,0,120+
69.0,216.0,125.0,0,0.004449431,0,120+
55.0,71.0,122.0,0,0.004092673,0,120+
68.0,79.0,120.0,0,0.004126262,0,90-120
81.0,35.0,125.0,0,0.0043655187,0,120+
64.0,145.0,125.0,0,0.003862346,0,120+
95.0,160.0,123.0,0,0.004531416,0,120+
30.0,41.0,125.0,0,0.013452998,1,120+
75.0,65.0,125.0,0,0.00403281,0,120+
85.0,37.0,125.0,0,0.0057671145,0,120+
11.0,38.0,125.0,0,0.014036505,1,120+
56.0,103.0,125.0,0,0.0035699024,0,120+
1.0,38.0,125.0,0,0.0041909027,0,120+
68.0,78.0,121.0,0,0.004040163,0,120+
30.0,44.0,125.0,0,0.010270768,0,120+
47.0,94.0,120.0,0,0.010667183,0,90-120
30.0,63.0,125.0,0,0.012198059,0,120+
96.0,36.0,125.0,0,0.0057498617,0,120+
4.0,49.0,125.0,0,0.00679389,0,120+
26.0,64.0,125.0,0,0.004849445,0,120+
63.0,33.0,125.0,0,0.0043028095,0,120+
7.0,85.0,125.0,0,0.010255478,0,120+
20.0,110.0,124.0,0,0.0043015806,0,120+
1.0,63.0,125.0,0,0.0040321564,0,120+
59.0,36.0,125.0,0,0.011595983,0,120+
41.0,34.0,125.0,0,0.011550104,0,120+
40.0,39.0,125.0,0,0.0041841324,0,120+
81.0,62.0,125.0,0,0.004590649,0,120+
69.0,185.0,125.0,0,0.0040207324,0,120+
67.0,176.0,125.0,0,0.004694302,0,120+
53.0,31.0,125.0,0,0.005604656,0,120+
54.0,30.0,125.0,0,0.0082284305,0,120+
71.0,81.0,125.0,0,0.0035381957,0,120+
83.0,119.0,125.0,0,0.011845436,0,120+
30.0,65.0,125.0,0,0.012052382,0,120+
71.0,45.0,125.0,0,0.004140499,0,120+
16.0,76.0,125.0,0,0.0043386226,0,120+
26.0,63.0,125.0,0,0.004972288,0,120+
37.0,32.0,125.0,0,0.0039637433,0,120+
69.0,56.0,125.0,0,0.0044713966,0,120+
11.0,60.0,125.0,0,0.01010799,0,120+
97.0,82.0,120.0,0,0.0040165023,0,90-120
92.0,209.0,125.0,0,0.0047378317,0,120+
81.0,47.0,125.0,0,0.00410344,0,120+
50.0,36.0,125.0,0,0.0038749196,0,120+
84.0,37.0,125.0,0,0.0039679892,0,120+
48.0,43.0,125.0,0,0.014874665,1,120+
6.0,60.0,125.0,0,0.0037387297,0,120+
62.0,53.0,125.0,0,0.003935689,0,120+
69.0,172.0,125.0,0,0.004564885,0,120+
11.0,96.0,125.0,0,0.0038964811,0,120+
79.0,60.0,125.0,0,0.0064596348,0,120+
84.0,31.0,125.0,0,0.0038619656,0,120+
67.0,110.0,125.0,0,0.0061731543,0,120+
7.0,46.0,125.0,0,0.008087575,0,120+
22.0,31.0,125.0,0,0.0038518538,0,120+
73.0,43.0,125.0,0,0.0039010006,0,120+
69.0,93.0,125.0,0,0.0058074067,0,120+
78.0,100.0,125.0,0,0.012347192,0,120+
35.0,31.0,125.0,0,0.0039173206,0,120+
41.0,78.0,125.0,0,0.0043138284,0,120+
31.0,97.0,125.0,0,0.0063954205,0,120+
80.0,37.0,125.0,0,0.004639999,0,120+
71.0,52.0,125.0,0,0.0039276406,0,120+
7.0,126.0,125.0,0,0.0048599434,0,120+
69.0,64.0,125.0,0,0.0045354897,0,120+
88.0,92.0,121.0,0,0.004065316,0,120+
30.0,61.0,125.0,0,0.010360997,0,120+
78.0,57.0,125.0,0,0.015301553,1,120+
92.0,132.0,125.0,0,0.0045373198,0,120+
67.0,68.0,125.0,0,0.0046057077,0,120+
61.0,34.0,125.0,0,0.011944683,0,120+
54.0,88.0,125.0,0,0.008720312,0,120+
92.0,51.0,125.0,0,0.0044432906,0,120+
95.0,121.0,125.0,0,0.008576746,0,120+
64.0,96.0,125.0,0,0.0037076734,0,120+
76.0,45.0,125.0,0,0.0038991817,0,120+
48.0,68.0,125.0,0,0.011608281,0,120+
75.0,109.0,120.0,0,0.0041581653,0,90-120
72.0,86.0,125.0,0,0.0066293203,0,120+
83.0,170.0,123.0,0,0.008174727,0,120+
31.0,50.0,125.0,0,0.015294328,1,120+
94.0,49.0,125.0,0,0.0039816173,0,120+
94.0,119.0,125.0,0,0.0039721495,0,120+
9.0,62.0,125.0,0,0.009703901,0,120+
73.0,59.0,125.0,0,0.004339117,0,120+
88.0,64.0,125.0,0,0.0059480066,0,120+
4.0,59.0,125.0,0,0.0067917434,0,120+
16.0,80.0,125.0,0,0.0043575275,0,120+
48.0,82.0,125.0,0,0.009798531,0,120+
21.0,39.0,125.0,0,0.003996609,0,120+
5.0,76.0,125.0,0,0.013604733,1,120+
53.0,58.0,125.0,0,0.010209253,0,120+
64.0,156.0,125.0,0,0.0042026895,0,120+
78.0,111.0,120.0,0,0.010165411,0,90-120
84.0,108.0,125.0,0,0.004097716,0,120+
53.0,60.0,125.0,0,0.010313896,0,120+
97.0,52.0,125.0,0,0.0060054963,0,120+
12.0,39.0,125.0,0,0.004114623,0,120+
2.0,71.0,125.0,0,0.010018226,0,120+
18.0,57.0,125.0,0,0.0060442397,0,120+
41.0,67.0,125.0,0,0.006283156,0,120+
17.0,41.0,125.0,0,0.013257686,0,120+
81.0,55.0,125.0,0,0.004466398,0,120+
16.0,46.0,125.0,0,0.0039516464,0,120+
22.0,49.0,125.0,0,0.0031312653,0,120+
18.0,72.0,123.0,0,0.0039725946,0,120+
5.0,112.0,125.0,0,0.010029839,0,120+
56.0,67.0,125.0,0,0.004543226,0,120+
86.0,81.0,125.0,0,0.0038136875,0,120+
31.0,47.0,125.0,0,0.013863297,1,120+
15.0,39.0,125.0,0,0.013100557,0,120+
20.0,102.0,125.0,0,0.0043415404,0,120+
73.0,70.0,125.0,0,0.004158307,0,120+
71.0,86.0,122.0,0,0.003717558,0,120+
82.0,73.0,125.0,0,0.0063515324,0,120+
7.0,30.0,125.0,0,0.007823303,0,120+
4.0,66.0,123.0,0,0.006901495,0,120+
94.0,122.0,125.0,0,0.003933757,0,120+
54.0,106.0,125.0,0,0.006675217,0,120+
38.0,62.0,125.0,0,0.0042011845,0,120+
33.0,31.0,125.0,0,0.018386617,1,120+
48.0,58.0,125.0,0,0.011942263,0,120+
6.0,30.0,125.0,0,0.0041443594,0,120+
83.0,124.0,125.0,0,0.008409863,0,120+
26.0,55.0,125.0,0,0.004677901,0,120+
25.0,47.0,125.0,0,0.004639152,0,120+
56.0,95.0,125.0,0,0.0038869155,0,120+
46.0,31.0,125.0,0,0.011987679,0,120+
94.0,93.0,125.0,0,0.004263522,0,120+
83.0,90.0,125.0,0,0.007931332,0,120+
100.0,37.0,125.0,0,0.0036480636,0,120+
49.0,52.0,125.0,0,0.004016019,0,120+
95.0,52.0,125.0,0,0.013195882,0,120+
44.0,72.0,120.0,0,0.010137993,0,90-120
40.0,50.0,125.0,0,0.0040985723,0,120+
56.0,138.0,125.0,0,0.0047215675,0,120+
86.0,138.0,125.0,0,0.0034605958,0,120+
48.0,36.0,125.0,0,0.0118394075,0,120+
26.0,76.0,123.0,0,0.0044352342,0,120+
5.0,94.0,125.0,0,0.012154607,0,120+
96.0,95.0,125.0,0,0.0066742883,0,120+
83.0,160.0,125.0,0,0.007783151,0,120+
67.0,150.0,125.0,0,0.0041057244,0,120+
92.0,54.0,125.0,0,0.0046535516,0,120+
73.0,91.0,122.0,0,0.00402379,0,120+
51.0,51.0,125.0,0,0.009948679,0,120+
2.0,136.0,125.0,0,0.010106284,0,120+
83.0,132.0,125.0,0,0.0061994577,0,120+
100.0,68.0,125.0,0,0.006382689,0,120+
5.0,69.0,125.0,0,0.013450235,1,120+
79.0,73.0,125.0,0,0.0063741007,0,120+
36.0,32.0,125.0,0,0.004021374,0,120+
92.0,69.0,125.0,0,0.0044333087,0,120+
5.0,75.0,125.0,0,0.013620961,1,120+
84.0,83.0,125.0,0,0.003900668,0,120+
89.0,80.0,125.0,0,0.008200911,0,120+
67.0,70.0,125.0,0,0.0046487525,0,120+
49.0,40.0,125.0,0,0.0045343866,0,120+
20.0,95.0,125.0,0,0.0045206696,0,120+
83.0,52.0,125.0,0,0.008515466,0,120+
41.0,92.0,124.0,0,0.0071902233,0,120+
86.0,87.0,125.0,0,0.0038708728,0,120+
56.0,147.0,125.0,0,0.0041207457,0,120+
59.0,48.0,125.0,0,0.012097236,0,120+
48.0,48.0,125.0,0,0.013470157,1,120+
89.0,63.0,125.0,0,0.004202097,0,120+
17.0,134.0,125.0,0,0.008548734,0,120+
32.0,58.0,125.0,0,0.0037174565,0,120+
86.0,101.0,125.0,0,0.003992662,0,120+
92.0,157.0,125.0,0,0.0038845355,0,120+
21.0,73.0,122.0,0,0.0045869653,0,120+
54.0,96.0,125.0,0,0.008366462,0,120+
12.0,44.0,125.0,0,0.0039669336,0,120+
25.0,69.0,125.0,0,0.0043235323,0,120+
69.0,218.0,125.0,0,0.004498715,0,120+
69.0,35.0,125.0,0,0.004198332,0,120+
81.0,85.0,125.0,0,0.006443988,0,120+
92.0,135.0,125.0,0,0.0046073743,0,120+
94.0,132.0,125.0,0,0.0038036618,0,120+
88.0,55.0,125.0,0,0.005942104,0,120+
72.0,52.0,125.0,0,0.0037521888,0,120+
50.0,33.0,125.0,0,0.0036968559,0,120+
7.0,59.0,125.0,0,0.010018507,0,120+
9.0,43.0,125.0,0,0.00802817,0,120+
49.0,75.0,125.0,0,0.0041115317,0,120+
49.0,43.0,125.0,0,0.004176476,0,120+
67.0,121.0,125.0,0,0.003604691,0,120+
6.0,40.0,125.0,0,0.0038728917,0,120+
87.0,58.0,120.0,0,0.004251502,0,90-120
71.0,30.0,125.0,0,0.0044530137,0,120+
22.0,64.0,125.0,0,0.0038543781,0,120+
7.0,42.0,125.0,0,0.008106656,0,120+
60.0,37.0,125.0,0,0.004136931,0,120+
72.0,48.0,125.0,0,0.0038576603,0,120+
17.0,86.0,125.0,0,0.003434681,0,120+
72.0,31.0,125.0,0,0.0061154165,0,120+
59.0,68.0,125.0,0,0.0061910227,0,120+
54.0,124.0,125.0,0,0.006030375,0,120+
34.0,74.0,121.0,0,0.006294075,0,120+
31.0,56.0,125.0,0,0.015225171,1,120+
42.0,39.0,125.0,0,0.007920336,0,120+
49.0,67.0,125.0,0,0.0035662546,0,120+
2.0,111.0,125.0,0,0.011656422,0,120+
2.0,89.0,125.0,0,0.0135594625,1,120+
71.0,83.0,125.0,0,0.0035793749,0,120+
44.0,62.0,125.0,0,0.008149339,0,120+
17.0,105.0,125.0,0,0.0059145014,0,120+
25.0,68.0,125.0,0,0.0044199806,0,120+
15.0,38.0,125.0,0,0.014525229,1,120+
2.0,31.0,125.0,0,0.011455604,0,120+
12.0,48.0,122.0,0,0.0038366683,0,120+
44.0,60.0,125.0,0,0.0082219085,0,120+
13.0,35.0,125.0,0,0.0037320289,0,120+
89.0,40.0,125.0,0,0.004027166,0,120+
5.0,58.0,125.0,0,0.013349919,1,120+
2.0,122.0,125.0,0,0.006065266,0,120+
26.0,40.0,125.0,0,0.004123668,0,120+
56.0,90.0,125.0,0,0.0042409357,0,120+
75.0,92.0,125.0,0,0.0040092296,0,120+
22.0,57.0,125.0,0,0.0033304992,0,120+
10.0,41.0,125.0,0,0.01337919,1,120+
5.0,130.0,125.0,0,0.0048999893,0,120+
84.0,96.0,125.0,0,0.00396233,0,120+
86.0,80.0,125.0,0,0.0036607343,0,120+
31.0,110.0,124.0,0,0.010099876,0,120+
61.0,35.0,125.0,0,0.01204155,0,120+
69.0,49.0,125.0,0,0.0045358744,0,120+
67.0,175.0,125.0,0,0.0047214623,0,120+
29.0,37.0,125.0,0,0.0039494233,0,120+
46.0,74.0,125.0,0,0.0046784137,0,120+
68.0,37.0,125.0,0,0.004079401,0,120+
73.0,84.0,125.0,0,0.003913029,0,120+
42.0,31.0,125.0,0,0.008171901,0,120+
16.0,62.0,125.0,0,0.0040806644,0,120+
74.0,32.0,125.0,0,0.010099394,0,120+
16.0,48.0,125.0,0,0.003893892,0,120+
44.0,36.0,125.0,0,0.006174885,0,120+
46.0,71.0,125.0,0,0.004422708,0,120+
40.0,59.0,125.0,0,0.0039126435,0,120+
84.0,33.0,125.0,0,0.0038718055,0,120+
7.0,73.0,125.0,0,0.011817201,0,120+
25.0,43.0,125.0,0,0.0047878083,0,120+
67.0,119.0,125.0,0,0.0035565875,0,120+
79.0,30.0,125.0,0,0.009891777,0,120+
21.0,66.0,125.0,0,0.0045291064,0,120+
87.0,42.0,125.0,0,0.004406046,0,120+
60.0,52.0,120.0,0,0.0041662124,0,90-120
95.0,75.0,125.0,0,0.014708106,1,120+
40.0,68.0,120.0,0,0.0040581925,0,90-120
95.0,117.0,125.0,0,0.008500268,0,120+
6.0,39.0,125.0,0,0.0039088493,0,120+
56.0,127.0,125.0,0,0.004630137,0,120+
95.0,77.0,125.0,0,0.013437515,1,120+
82.0,41.0,125.0,0,0.010253964,0,120+
2.0,108.0,125.0,0,0.011926241,0,120+
55.0,68.0,125.0,0,0.004139731,0,120+
92.0,118.0,125.0,0,0.0062331944,0,120+
7.0,38.0,125.0,0,0.008042932,0,120+
46.0,80.0,125.0,0,0.0086133275,0,120+
47.0,61.0,125.0,0,0.00816258,0,120+
54.0,76.0,125.0,0,0.006382369,0,120+
12.0,41.0,125.0,0,0.00403323,0,120+
68.0,63.0,125.0,0,0.0063107153,0,120+
86.0,56.0,125.0,0,0.0040477444,0,120+
61.0,30.0,125.0,0,0.010274778,0,120+
4.0,67.0,122.0,0,0.006877314,0,120+
15.0,32.0,125.0,0,0.014392033,1,120+
96.0,186.0,125.0,0,0.0065325866,0,120+
7.0,67.0,125.0,0,0.010160051,0,120+
64.0,99.0,125.0,0,0.0035632977,0,120+
18.0,37.0,125.0,0,0.005846691,0,120+
80.0,58.0,125.0,0,0.0042632488,0,120+
46.0,52.0,125.0,0,0.007865323,0,120+
69.0,165.0,125.0,0,0.004380475,0,120+
32.0,37.0,125.0,0,0.00455065,0,120+
11.0,80.0,125.0,0,0.0037410501,0,120+
17.0,73.0,125.0,0,0.006035556,0,120+
25.0,52.0,125.0,0,0.005223841,0,120+
7.0,34.0,125.0,0,0.007741766,0,120+
11.0,65.0,125.0,0,0.008253198,0,120+
95.0,56.0,125.0,0,0.013187068,0,120+
10.0,33.0,125.0,0,0.012968871,0,120+
